domain	clade
ALK27916.1.A3	16
BAH22762.1.A1	16
CAJ96471.1.A1	16
AHI59109.1.A2	16
CAE02631.1.A2	16
AAU39360.1.A2	16
CAA06324.1.A2|O69246.A2	16
O66070.A2	16
AAC06348.1.A4|O68008.A4	16
Q45675.A2|WP_069322367.1.A2	16
Q04747.A2	16
WP_047197779.1.A3	17
CBG67541.1.A4	17
AID65222.1.A1|AID65222.1.A2	17
Ga0173608_111792.A5	18
Ga0173608_112008.A1	18
AEP18655.1.A2	18
AEP18656.1.A2	18
CAB13715.1.A1|P39847.A1	19
CAA84360.1.A1|P39845.A1	19
AAB80956.1.A1|O30981.A1	19
AAC36721.1.A1|O87606.A1	19
ABS74207.1.A1	19
ABS74209.1.A1|CAE11277.1.A1	19
ABS74206.1.A2	19
CAA84363.1.A2|P94459.A2	19
AAB80955.2.A2|O30980.A2	19
AOA33122.1.A4	20
ABA73955.1.A4	20
QNL34618.1.A2	20
AAY91419.3.A2	20
AFH75328.1.A2	20
ABW17375.1.A2	20
QNL34618.1.A5	20
BCJ07599.1.A1	20
AGM14925.1.A2	20
AFJ23819.1.A2	20
QNL34616.1.A2	20
BAC67534.2.A2|Q84BQ6.A2	20
BAC67536.1.A5|Q84BQ4.A5	20
AOA33121.1.A2	20
WP_064118559.1.A5	20
ABA73954.1.A2	20
QDF82254.1.A2	20
QDF82259.1.A5	20
WP_064118561.1.A2	20
AFZ61501.1.A2	20
AGE26255.1.A2	20
ANQ43347.1.A2	20
CAK15815.1.A4	20
CAK15815.1.A7	20
ABW17376.1.A3	20
BCJ07532.1.A2	20
AHZ34233.1.A2	20
CAK15815.1.A1	20
AAO56328.1.A3	20
AGM14933.1.A4	20
AGM14933.1.A8	20
BCJ07532.1.A6	20
AGM14934.1.A3	20
BCJ07529.1.A2	20
AGM14933.1.A1	20
BCJ07533.1.A1	20
WP_100939442.1.A3	20
AHZ34232.1.A3	20
ABA73955.1.A1	20
QUS58937.1.A1	20
AEP18655.1.A1	21
BAV56271.1.A1	21
QWM97320.1.A1	21
AAY93445.1.A2	22
AAG05812.1.A1|Q9I157.A1	22
Q9L6D0.A1	22
AHI59109.1.A1	23
Q9K5M2.A1|Q9K5M2.A3	23
AAZ03550.1.A1	23
AAO23333.1.A3	23
AEU11006.1.A1	23
CZT62794.1.A2	23
CCJ67647.1.A2	23
BAH43766.1.A2	23
O30409.A2	23
AAX16325.1.A1	23
APZ78822.1.A4|CAG29032.1.A4	23
APZ78680.1.A3	23
APZ78692.1.A4	23
APZ78704.1.A4	23
APZ78716.1.A4	23
APZ78729.1.A5	23
APZ78744.1.A4	23
APZ78809.1.A4	23
APZ78769.1.A4	23
APZ78782.1.A4	23
APZ78795.1.A4	23
APZ78834.1.A4	23
APZ78856.1.A4	23
APZ78846.1.A4	23
APZ78756.1.A3	23
AQM37584.1.A3	23
BAV56271.1.A2	23
QWM97320.1.A2	23
QDX19369.1.A1	23
AFK57212.1.A1	23
AFK57212.1.A2	23
AHZ20774.1.A2	23
CZT62784.1.A2	23
AFH75320.1.A6	23
AFH75321.1.A4	23
CCJ67639.1.A1	23
APU91750.1.A10	23
AXM43064.1.A1	24
ADB02855.1.A1	25
ABV56594.1.A1	26
WP_013428774.1.A3	27
PHM49485.1.A2	28
AXA91301.1.A2	29
AXA91302.1.A5	29
AAY37647.1.A8	29
AF047828.1.A8|O85168.A8	29
KPN90369.1.A3	29
AAC06346.1.A4|O68006.A4	30
WP_043882190.1.A5	31
AHF21228.1.A10	32
WP_129549303.1.A10	32
AAU22002.1.A1|AAU39359.1.A1	33
CAA06323.1.A1	33
AAD04757.1.A1	33
O66069.A1|Q45295.A1	33
AHD05678.1.A3	33
BAB69699.1.A3	33
AAF08796.1.A3	33
Q93I55.A3	33
Q9R9J0.A3	33
ABS74180.1.A4|CAE11249.1.A4	33
AAN07013.1.A4	33
CAE02630.1.A1	33
BAA02522.1.A1	33
P27206.A1	33
AJF34463.1.A4	34
WP_047197778.1.A2	34
QKM21619.1.A3	34
NHN68324.1.A3	34
UHJ79951.1.A4	35
BBC83957.1.A5	36
QEO74981.1.A4	37
QEO75074.1.A1	37
