domain	clade
QED88054.1.A2	36
QEO74981.1.A3	37
QEO74982.1.A2	38
QEO75073.1.A3	39
QEO75075.1.A2	40
QNH85840.1.A1	41
BolH.A1	41
ALV86866.1.A2	42
CCA29203.1.A1	43
CDG12864.1.A1	43
AGC65516.1.A2	44
AGC65514.1.A2	44
UEF20578.1.A3	44
QKF54436.1.A3	44
UHJ79953.1.A2	44
ABX37385.1.A2	45
BAF50720.1.A1	46
QDA77059.1.A1	46
DAC76736.1.A1	46
AGN74895.1.A1	46
BAP05589.1.A1	47
BAP05597.1.A1	47
AAA92015.1.A1|P11454.A1	47
AAN42148.1.A1|P29698.A1	47
Q8FK25.A1	47
Q8XBV9.A1	47
Q8Z8L5.A1|Q8ZR37.A1	47
A4FE38.A2|CAM02313.1.A2	47
WP_084702182.1.A2	47
AAY89051.1.A1|Q2N3S9.A1	47
CCA89328.1.A1	47
CBG75492.1.A2	47
CAB38518.1.A1|Q9Z4X6.A1	47
CAJ45639.1.A2	47
ALV82356.1.A1	47
ctg1_orf1264.A1	47
ABU70377.1.A1	47
CP001614.2.A2	47
AAF00960.1.A1|Q9RNB1.A1	47
BAA83992.1.A1|Q9S1A9.A1	47
CAD29797.1.A1	48
PHM49485.1.A1	48
AAF15891.2.A2|Q9RAH4.A2	48
AQH32484.1.A1	48
AVI26390.1.A1	48
WP_012408783.1.A2	48
QCQ67879.1.A1	48
ABF87031.1.A2|YP_631961.1.A1	48
ABF87031.1.A5|YP_631961.1.A4	48
ABF87031.1.A7|YP_631961.1.A6	48
AAO23334.1.A2	48
ABA23460.1.A1	48
AAO62586.1.A1	48
EFL06867.1.A1	49
EFL06865.1.A2	49
EFL06865.1.A1	49
AAX31558.1.A6	49
AYJ71720.1.A1	50
ctg1_114.A1	50
KFL51883.1.A1	51
KFL51887.1.A2	51
B8RG41.A2	51
CBW75451.1.A1|QIH29229.1.A1	51
AAG02359.1.A2|Q9FB23.A1	51
ACG60776.1.A2|B9UJ01.A1	52
ABL74940.1.A2	52
QBG38784.1.A2	52
WP_054234643.1.A2	52
WP_084702182.1.A4	52
QRG35013.1.A2	52
WP_084702182.1.A5	52
ALG65317.1.A1	52
QBA57737.1.A2	52
DAB41476.1.A1	52
EFE73312.1.A3	52
EFE73313.1.A1	52
AJF34463.1.A3	52
AJF34464.1.A1	52
AXM42922.1.A1	53
BAX64246.1.A1	54
BAX64246.1.A2	54
chaP_not_in_genbank.A1|ctg1_orf10.A1	55
EAL88817.1.A2	55
AGE11891.1.A1	56
EFL06864.1.A1	57
AAK46746.1.A1|P71717.A1|Q7TYQ4.A1	58
ATG32076.1.A1	59
CAQ18831.1.A1	60
CAG69516.1.A1	61
THA23581.1.A2	62
AAU34202.1.A1|Q643C7.A1	63
AHB38515.1.A1	63
CUX96954.1.A1	63
THA23575.1.A1	63
Ga0173608_112008.A3	64
Ga0173608_111498.A2	64
Ga0173608_111474.A7	64
Ga0173608_112008.A6	64
ABD65958.1.A3	65
BAP16699.1.A1	66
